"","mean[1]","mean[2]","mean[3]","p[1]","p[2]","p[3]","r[1]","r[2]","r[3]"
"65",1.87370015364016,3.57659934340369,4.06234673543194,0.908472630477814,0.802729402863644,0.776333032193904,18.5977737172,14.5538235139444,14.1001328442694
"66",2.21625305321594,3.31826161408267,4.44895875638005,0.891844176381554,0.825309662314768,0.749012850789397,18.2750434768209,15.6768451448368,13.2768840621578
"67",2.03658718355022,3.6843550604377,4.61362830924741,0.881557368504206,0.846488677313426,0.714370952073346,15.1581268972708,20.3161876745115,11.538889590235
"68",2.03513274520451,3.3742214227964,4.35618844261737,0.884120964235677,0.860332550458589,0.710187692917697,15.5274292124529,20.7847464245828,10.674879376667
"69",2.04606891320521,4.20864310524806,4.60284950002659,0.903280458090989,0.871612022673318,0.765872727538992,19.1085899367101,28.5720205743363,15.056754661608
"70",1.65874933877494,3.42190201796458,4.38053003165427,0.922776736691699,0.883789747579961,0.753753237562225,19.8211683403404,26.0238822110912,13.4086582942682
"71",1.98961568546289,3.59926194101859,4.77327401379235,0.909738828718625,0.904150029080806,0.735789397901066,20.0532589772264,33.9517347520626,13.2928973505384
"72",1.89540497873989,3.7638814276778,4.11296691545861,0.892534671894627,0.904918725648949,0.775725926269315,15.7419578075291,35.8220565329465,14.2260539398792
"73",2.09803443600186,3.59546902317597,4.39976296522042,0.858438998578026,0.893706536241804,0.796795024992995,12.7226747630516,30.230402258573,17.2520837234187
"74",1.62329948479045,3.68572094916047,4.21481510719992,0.866946316473589,0.893286174219439,0.806615489445645,10.5770353106625,30.8526429619933,17.5801833397685
"75",2.16892279544467,3.86319746800517,4.05773116711589,0.883164166169914,0.896478594734553,0.803284104739236,16.3949263623311,33.4546640708645,16.5696368538416
"76",1.90143853456819,3.48860303298585,4.22368247762346,0.846866312137976,0.893001761169947,0.795909128390862,10.5154147464774,29.1157002820141,16.4714247769155
"77",2.02512570675307,3.64420018278401,4.63683339774911,0.833308568922373,0.881955925555368,0.780555778361899,10.1238233643601,27.2273213224595,16.4930617671188
"78",2.08873580326462,3.66721666844373,4.13292960858972,0.824307048142234,0.886513049699813,0.776213289409086,9.79982194010795,28.6467776608028,14.3352341071047
"79",1.9681982967255,3.46031707047944,4.35373619331577,0.856150876424442,0.886980258150191,0.791094047686334,11.7141811839648,27.1566089093891,16.4869155214748
"80",2.01930033585123,3.48732134403157,4.65593168936563,0.852084451265316,0.920961620193171,0.797700994785752,11.63241074608,40.6345515050148,18.3591675912003
"81",2.21133197058952,4.34081439890287,4.41465889752634,0.865816698025843,0.909002063484703,0.777186823014279,14.2686021050782,43.3615244137271,15.3986167679845
"82",1.94516615542823,4.13091925002893,4.46721464644522,0.87653922738897,0.915804254166045,0.774401778313822,13.8101714655065,44.9323583433028,15.3344248037958
"83",2.09944161510924,3.49105245457223,4.53484923048579,0.884878017857529,0.936979522487015,0.779386229187639,16.1372285328304,51.9044728150188,16.0207544101538
"84",1.82860006812038,4.33323584216772,4.89487114266254,0.867991455176017,0.938465124542058,0.769812075952616,12.0235340536412,66.0859501872149,16.3698027663603
"85",1.97390092259496,3.42949445232543,4.6153011068388,0.870846301084686,0.930277756385801,0.772701843764083,13.3094470509637,45.7584586964888,15.6897518828938
"86",1.73974133650415,4.70114044274599,4.44277499058102,0.891128722365446,0.90807694132303,0.743453646964104,14.2400595283658,46.4409833117129,12.8748556754039
"87",2.13875436208897,3.67242634238085,4.16041207386849,0.861546260640001,0.933813540359263,0.761293695764299,13.3086750246169,51.8136407824501,13.2685874960819
"88",1.84356850901648,4.31291341021364,4.2385693693415,0.860094767696384,0.937145738301472,0.718375971657917,11.3336978352161,64.3047633178964,10.8118842240323
"89",2.1500024847683,3.56750842968769,4.18897492836992,0.806720567408327,0.941024145378234,0.700151028813143,8.9738013051075,56.9234917019328,9.78130788363774
"90",2.0104249968668,3.58045464456662,4.0818415059544,0.845475724606581,0.931226564789835,0.652558415713702,10.9999903035659,48.481139103442,7.66643990468665
"91",1.83626618445444,3.7701051710076,4.62709104193458,0.854923935389109,0.917560945118036,0.636204333354267,10.8209987432887,41.9619228878489,8.09183737356102
"92",2.01919597407372,3.31619262883047,4.36647629548492,0.833716317279655,0.91507375474292,0.650962184924195,10.1238834973474,35.7317202842158,8.14356160552762
"93",1.7615793165057,3.24371840537339,4.66160689509759,0.887052490614573,0.944947310526232,0.660890287099768,13.8348630140145,55.6765348352786,9.08499698489527
"94",2.13035163520078,3.85238390502377,4.17791580652489,0.891151508232086,0.949594954004918,0.680786521073954,17.4413631455891,72.5761527418755,8.91024018419633
"95",1.90560835309198,3.62709872866101,4.03835862180125,0.903200229544231,0.941649913193962,0.700823337107683,17.7804750344995,58.533883837104,9.4598821258562
"96",2.13555283946292,3.3180304028404,4.83423831866827,0.890417055207556,0.950747607107473,0.659560508669975,17.3524509142944,64.0498721086296,9.36575446061222
"97",1.87578592823566,3.4398358601128,4.39873177684827,0.912500397459993,0.918789351911129,0.657197619334003,19.5618649156982,38.9171202911114,8.43295208807241
"98",1.96316693135093,4.04608702435262,4.78249933883638,0.911959126305545,0.906342638849339,0.663740808264025,20.3351911944905,39.1548634897657,9.44015823119526
"99",1.85207181685168,4.15441817480903,4.6768507388057,0.91860496257016,0.884858488620714,0.694887203224209,20.9020404157045,31.9265583995213,10.6514173254225
"100",1.85748072980893,3.92004848673701,4.62782671311293,0.921151425895791,0.920288176589846,0.714728770905736,21.7000883310344,45.257706067522,11.5947230610311
"101",2.24578232862251,3.71607964108913,4.19467046709876,0.90036626650094,0.91590861265607,0.745144745536848,20.2945988229449,40.4748863836542,12.2643602714856
"102",1.64974922114849,3.59160353150201,5.02442149432947,0.92399002644,0.926488284273973,0.741628799999225,20.0546290844989,45.2659628581559,14.4221015481551
"103",1.98865859845182,3.63545408186245,4.88677965595793,0.894067462872069,0.918818762464288,0.765947937308035,16.7842194272126,41.1464954451228,15.9922487095788
"104",1.87209966733594,3.87002281587147,4.57396333466776,0.88792758743928,0.884693449611324,0.783408990278898,14.8322758748757,29.6928823514963,16.5440107703402
"105",1.83091899625087,2.99349735277769,4.67401675510806,0.897827713984018,0.890378747198104,0.780451463719453,16.0889990915608,24.3141394080194,16.6152017215546
"106",2.08696729760591,3.56934009703317,4.24022952695046,0.88804343473161,0.873712202801612,0.776509811646871,16.5538984042213,24.6941990272261,14.7325475698705
"107",2.01472288318774,4.09037813069043,3.98753736513639,0.884812302399547,0.865499361922646,0.774266293828402,15.476058903042,26.3212109082997,13.677247539007
"108",1.8456244077792,4.12204703993589,4.03954219941144,0.890496941320923,0.836105322059496,0.756597549577392,15.0089222144134,21.0285380292891,12.5566021384856
"109",1.97448401573056,3.49503491705771,4.97314639449653,0.913398861928824,0.860792161314506,0.707226755414861,20.8252627278718,21.6115607320127,12.0131953784462
"110",1.94252333770165,3.37413835967685,4.35283754750924,0.899486552769925,0.882307486511797,0.774235525510487,17.3834812043098,25.2949609710555,14.9275986564226
"111",2.23968369195143,4.14738241533311,4.23450581067358,0.901040998667321,0.864183477199463,0.779366646737508,20.3927566296934,26.389273433411,14.9579949969251
"112",2.06291734580382,4.13777032614215,4.75591012464503,0.894154625340903,0.863423033230032,0.771926364503671,17.4269975649609,26.1584825779896,16.0966102216691
"113",2.09081758408358,3.68698985368524,4.25054618832901,0.879240747592429,0.873536036142892,0.800254910603058,15.2231152401021,25.467480251737,17.0293070544315
"114",1.97863461056294,3.87351419506794,4.17088838544907,0.88189766803345,0.869703888619549,0.857856256702221,14.7749262854518,25.8550337564337,25.1718620493093
"115",1.9019208398942,3.58970991963801,4.52779969734042,0.900140308717985,0.87241406707864,0.807138068324804,17.1440106613655,24.5459147330468,18.9490972621166
"116",2.20194319566867,3.03066952177622,4.02942913928397,0.890521704605028,0.889126703912377,0.856668229996968,17.9111138054892,24.3038612328709,24.0831738042138
"117",1.95527804599177,3.76879609408092,4.14655770404926,0.905371318136111,0.867663099031676,0.870329046354774,18.7073583500661,24.7100035944733,27.8309791882454
"118",2.34235027719383,3.80201333121176,4.44838510068937,0.904294231172432,0.823542612322339,0.872275844818856,22.1321438508877,17.7443406143481,30.3796792883878
"119",2.09185330260407,3.76798237219251,4.52060596294887,0.920637958576692,0.739682440104536,0.880051908400216,24.2665072572809,10.7065785206863,33.167413101433
"120",2.05871760078238,3.85027186782695,4.73034613158895,0.929505109429321,0.759471134500468,0.866488991122368,27.1450670156117,12.1572532989786,30.7000365114222
"121",2.25106672864228,3.62067896425435,4.64347479224699,0.932562349394591,0.757131995246632,0.864673902741391,31.1289028941686,11.2873323562617,29.6697499760198
"122",1.95588368298479,3.21806041624546,4.04230077154038,0.917942535952383,0.779306311054634,0.87687644405104,21.8796528606477,11.3635093224438,28.7889534948331
"123",1.80272904046187,4.0728289322145,4.37585219097124,0.928853888203895,0.744183601034443,0.899924488037098,23.5356766004289,11.8480774236085,39.3496517324399
"124",1.78482579623262,3.62558155711648,4.60903498560798,0.937436158731087,0.788697182491018,0.905877769287082,26.7432466499758,13.5326447261765,44.3595769002067
"125",1.92516901746976,3.56786313567462,4.09276601834255,0.936029791786806,0.780274290169387,0.902322012346056,28.169605897968,12.6699414363306,37.8078312056965
"126",1.97749289546278,3.83975353808723,4.83820846662684,0.928249308258125,0.757777285528258,0.905564470974619,25.5831179844556,12.0124077526541,46.3947174941784
"127",1.97897345383715,3.73696542879582,4.24574703239854,0.93204153997728,0.773074256938909,0.895184155527432,27.1413664299029,12.73082433532,36.2609822103326
"128",2.25515511669834,4.10183956628207,4.71619703408505,0.94137913866998,0.780025749569474,0.899669566067326,36.2150253878565,14.5450682343086,42.290447402934
"129",2.22511089513695,3.42148429040416,4.48922663461932,0.95115077513559,0.746369525077853,0.905996639250365,43.3254766794493,10.06855191859,43.2667961162667
"130",1.94481348025501,3.90870172728483,4.29803627619553,0.966238703901737,0.733945060508512,0.901490562621261,55.6600093498455,10.7826313287958,39.3326694771108
"131",1.96646874511858,3.80809297844925,4.31158421085205,0.967547080066861,0.751333408137499,0.896726781351545,58.6280401363629,11.5059584585645,37.4377121437894
"132",2.13185758162554,3.46063023991537,5.22005479742914,0.96713280622452,0.728297530025309,0.859827380065488,62.7309231044457,9.27620737601698,32.0201337634176
"133",2.09418115545975,4.09852076657434,4.5330450193641,0.959965593168805,0.680468674162173,0.874916709386342,50.2153525985905,8.72814264687291,31.7071673793105
"134",1.76543079417619,3.85452723496482,4.11605457807758,0.964026999925799,0.725732540577448,0.899809034615104,47.311120801038,10.1993719883707,36.966038625289
"135",2.04871033891483,4.1034628971291,4.49155553898945,0.956373521092357,0.731305510029476,0.886085868800462,44.9115392666498,11.1683906402443,34.9377539917289
"136",2.04549689525483,3.61122888134318,4.59254236304667,0.945914415800229,0.71425096312032,0.881927609024843,35.7741351845162,9.02653508376776,34.3034461497374
"137",2.10690300990996,3.98848201961442,4.52222606182161,0.943117766488408,0.699963087100819,0.895559468290665,34.9328347050412,9.30482239774782,38.7773051432405
"138",2.17054363846767,4.05755333174345,4.32138852381869,0.93152621328987,0.722387680589821,0.88135180962901,29.528355206666,10.5583446239532,32.1004777541798
"139",1.78143073947791,3.27840924951708,3.83098841476397,0.941666402359012,0.822559281427344,0.861702450261433,28.7572435669082,15.197672654844,23.8700693552828
"140",2.10230367962587,3.37848928302856,4.17743610269601,0.935198447285815,0.822341256850629,0.834640809521616,30.3398769714817,15.6382459653348,21.0853635675895
"141",1.85519604813453,3.85614517628549,5.23896479598411,0.950126320102209,0.844813442002935,0.796291365369987,35.342701759617,20.9923032077454,20.4789671193685
"142",2.01840491998527,3.53929748760141,4.65207564161781,0.937030503603704,0.853715340280139,0.830048469156681,30.0352883044691,20.6552933490541,22.7208795682215
"143",1.97915400498275,4.13440690099411,3.77752926143912,0.930527278239207,0.874755047261572,0.842283804697545,26.5090634539117,28.8761600767329,20.1739061266318
"144",1.9610660585992,3.27752082326189,4.65152071098779,0.928091740451225,0.898072722761481,0.796511343286793,25.3107114938669,28.8779621059269,18.2073490959104
"145",1.71563838297556,3.62745840099765,4.83523437909492,0.931983430250774,0.894175189937795,0.819011416690699,23.5081914764403,30.6504996587937,21.8804528243997
"146",2.00501101895469,3.12144230395547,4.57615860888385,0.911970329689834,0.903933357285771,0.825152818569417,20.7715257088349,29.3710255887852,21.5961741187139
"147",1.76196494765658,3.62560452091205,4.06689829086832,0.927929674859682,0.889971047601548,0.814334207774352,22.6858912847955,29.3257636588242,17.8375044648404
"148",1.86694641077256,3.60307610142083,4.35859946616571,0.935748273176193,0.888974481490697,0.787575859682151,27.1898043267158,28.8496081985308,16.1597816351722
"149",2.02491430682026,3.46733938402583,4.4507695152499,0.9413708457454,0.873988725908838,0.793244277334343,32.5127544104693,24.0487650997477,17.0759358057303
"150",1.89947156139485,3.35847040142903,4.72671308226124,0.942840319244592,0.85885484878908,0.767657340123903,31.3314971265319,20.4359736344862,15.6170028964656
"151",2.02101584421408,4.29394010102584,4.57645545942851,0.93636089602413,0.862349098848923,0.742748248553702,29.7364370102507,26.9004804593821,13.2133377439187
"152",2.02056467013788,3.60523840754961,4.45820033493727,0.951350401749103,0.863232703882963,0.762213103556523,39.5124539524905,22.7551453238395,14.2905213213757
"153",2.15184251951815,3.78417154453875,5.16204504883278,0.950102605844644,0.867437684488279,0.762892228712977,40.9735061273143,24.7621881801762,16.6088358498116
"154",2.02097364737729,3.79446579848857,4.90683800922955,0.950574057411968,0.857610318982773,0.811970184947587,38.8679511066174,22.8539947597558,21.1892255744195
"155",1.82148962279095,3.51123341475831,4.29232649319984,0.951085251211613,0.862082067018931,0.804589501017581,35.4165555048865,21.9476270746914,17.6733637616826
"156",1.927897148131,4.07844161970331,4.54362045283274,0.961932898569117,0.818915027859426,0.842358131230158,48.7168085337924,18.4438117262965,24.2788014601329
"157",1.75565100375332,3.36785605423476,4.13768007475402,0.967273714015195,0.880712397418011,0.846714614849387,51.8908582447597,24.8652208233054,22.8556309358715
"158",1.94924586915768,3.24312253254548,4.25552306898086,0.968452475540602,0.886408415704959,0.867752046697654,59.8383556165436,25.3076064028117,27.9228431190529
"159",1.97957528512226,3.60140554219813,4.59569355110374,0.969518407952512,0.896289466631847,0.849628995346114,62.9637282679929,31.1241466773997,25.9666715915764
"160",2.09403567518561,4.01627105133395,4.1515794248646,0.963782140661529,0.859289389311951,0.852515062357973,55.7237291909263,24.5265021744742,23.9975962892089
"161",1.90810244639067,3.55985205180447,4.13481923376301,0.970861924882182,0.838794149493674,0.818111800887556,63.5767464557891,18.5227959452965,18.5979322802967
"162",1.83382907579091,3.86325063985332,4.99254015182154,0.975203129228577,0.849052354611511,0.800269230712517,72.1202231389061,21.730064379474,20.0038095324652
"163",1.8675023192526,4.26804523825205,4.39654483674303,0.974988668946019,0.859328090997352,0.823991374529624,72.7987485580806,26.0723778676269,20.5825993670904
"164",1.91828744656736,3.48727503832807,4.62738339504059,0.968156799019642,0.858239699241793,0.818479696993182,58.3233775716775,21.1125249033787,20.8649902865238
"165",2.03962155942208,4.54946210732724,4.37666241087098,0.95876360782919,0.834745458397753,0.843404274837911,47.4220663344545,22.9805655894448,23.5721363595985
"166",1.77677856257899,3.75278277740534,4.0844340525556,0.958844585794703,0.857340853672495,0.873876733319082,41.3956350040983,22.5531560566181,28.3000272767635
"167",2.03826448619158,3.69821065571983,4.39018812475723,0.961599090819363,0.854884107268908,0.888663512782959,51.0402831232836,21.7863216454584,35.0415223099264
"168",2.08507490685669,3.73071006766751,4.42691072748509,0.963609016089516,0.84986192786685,0.882543268676244,55.2113947897485,21.117817788471,33.2628042645217
"169",1.94838922456735,3.34651677575304,4.41843234923951,0.962078378895641,0.828967692897026,0.894117784422936,49.4309866519398,16.2200600449537,37.3112606417769
"170",1.95622465612752,3.52247863140705,4.57725109033827,0.950856831113586,0.842566249543993,0.888772930061713,37.8504198980527,18.8518764303518,36.5750609581395
"171",2.07738140528261,3.49374792117106,5.04659197997113,0.940013722395147,0.87384157607442,0.858654167569835,32.5535623410007,24.1995904422821,30.6572692036581
"172",2.04240578037323,3.56891000770154,4.785911172898,0.941318186556867,0.853179315328988,0.824225526718867,32.7623430938666,20.7390409850251,22.4416553989752
"173",1.80293127431667,3.50068546776869,4.31325315406883,0.94159386998508,0.850459737511043,0.829705925797368,29.0659394051155,19.9089662842283,21.0150101707989
"174",2.01352741196474,3.73445388003194,3.75320816907806,0.949945239921413,0.879635797755415,0.798439583767552,38.2129647099325,27.2918297690165,14.8675519942156
"175",2.2213486533884,3.49381932154372,4.30634902983527,0.939512641483197,0.878171933999186,0.77669498940884,34.5028315366147,25.1844601277941,14.9782564451381
"176",1.9750313291283,2.83384843906081,4.12442433100779,0.955672192852244,0.868263447383702,0.800383600404123,42.5801013564341,18.6776332475354,16.5373266040741
"177",1.80484069311527,3.68236654920474,4.22753746662968,0.953641965739417,0.84066525143825,0.745305016191504,37.127800043334,19.4285153045276,12.3708949147805
"178",2.01776439070323,3.73780288728733,4.47588389767495,0.93674500174274,0.844029070003883,0.793699171367079,29.8811281283815,20.226937769067,17.2200245838128
"179",1.85532276993892,3.53716023683591,4.81559798250511,0.927599795147198,0.844447270993383,0.781463039312268,23.7706098321994,19.2021401883302,17.2200245838128
"180",1.8696696010523,3.87564775805673,4.22631588903973,0.929082931699956,0.825793602931839,0.816546129874275,24.4944997853907,18.3718002305514,18.8111696987178
"181",1.81260535881418,3.26238537189449,4.73745512347024,0.924294206297201,0.85134948031751,0.805799386139003,22.1301508050005,18.684294524434,19.6571903376464
"182",2.0422554691814,4.04586025133221,4.20832269746627,0.93122241639708,0.800964881807664,0.81602876581412,27.6513650710826,16.2815085470852,18.6665724788866
"183",1.70567153793552,4.04090905289245,5.05446812139752,0.936625512595723,0.751571523087294,0.824502325868357,25.2084954683356,12.2249760143511,23.7463017258775
"184",1.61211235321063,4.37007600026134,4.44876779370293,0.937198003380211,0.744752291970759,0.82358306575791,24.0576503928776,12.7508456095841,20.7685834362989
"185",1.94521764601593,3.33417720342253,4.33722761206415,0.913629122817781,0.739308274866642,0.827242083368306,20.5764668554862,9.45555442966603,20.7685834362989
"186",1.95263567619436,3.43293973089194,4.76448324101255,0.890627896446255,0.728752899460479,0.818352911548062,15.900506146527,9.2231945616542,21.4648567479584
