"","alpha","beta"
"128",0.638982513642546,2.09542412304712
"129",0.601782477282289,2.21112468402784
"130",0.63534040084477,2.17610960656134
"131",0.671042585212356,2.22966136353056
"132",0.751158723985577,2.44327888208825
"133",0.680189968291486,2.28848625547745
"134",0.685437107554487,2.38323436786606
"135",0.655335618630967,2.22170664949208
"136",0.730027237458122,2.33053351080952
"137",0.705978497275612,2.11383910838282
"138",0.799380580339514,1.80317695270143
"139",0.79157083458393,2.15130629804918
"140",0.758895575188439,1.9232165825792
"141",0.631722203471617,2.27176288404332
"142",0.673862944917074,2.28046240248901
"143",0.501708892362461,2.70222885134497
"144",0.46413222587528,2.69265261868812
"145",0.452223823550019,2.64224303747121
"146",0.452223823550019,2.66811828491636
"147",0.432134828444298,2.76628870255365
"148",0.474968364497268,2.8579053139784
"149",0.593547994941748,2.59157147257363
"150",0.896900553144698,1.84863064301026
"151",0.604305620507273,2.21998482417196
"152",0.581998190169591,2.61073487195456
"153",0.66035156424962,2.16580178131244
"154",0.820862147145172,2.12257868320557
"155",0.690879521014182,2.2263707627288
"156",0.572502139680676,2.25692502470392
"157",0.450041541447082,2.59667723645672
"158",0.495732025728431,2.72419728271459
"159",0.544534635389668,2.66591422803125
"160",0.553445438805979,2.60119897843143
"161",0.547659902967954,2.40792035617907
"162",0.667881311810558,2.20732416917373
"163",0.574302838973548,2.34755338671086
"164",0.644388261479021,2.47287724889399
"165",0.585751858467253,2.26481892044496
"166",0.655929126485528,2.16887748942399
"167",0.7782955820512,2.13760977407303
"168",0.622221331610932,2.47460852809669
"169",0.629657539389909,2.62735510218002
"170",0.505743246844824,2.49100957327853
"171",0.550189387037939,2.3276482329325
"172",0.556069454546877,2.46954792979369
"173",0.605796039949713,2.26167441223055
"174",0.496408685489177,2.42416619853143
"175",0.519872990824498,2.51031499747801
"176",0.569867863349934,2.47924342150417
"177",0.50457619130054,2.53306619012529
"178",0.460816904400169,2.89661352220773
"179",0.586152938194819,2.40691525261912
"180",0.65608929531167,2.42287360288714
"181",0.587500248028175,2.43462693711279
"182",0.655159397710432,2.42141788200795
"183",0.732132407598832,2.33486123593855
"184",0.553008606320283,2.55231636618099
"185",0.556901905721538,2.55093745005306
"186",0.674015908066059,2.173107537573
"187",0.755957989725571,2.25386777851988
"188",0.701079157456981,2.17916291990631
"189",0.706385771562693,2.24353117637142
"190",0.68748294504104,2.29665521113887
"191",0.706962752318775,2.27303770495308
"192",0.602078919457492,2.33140239670106
"193",0.614423053354971,2.445815879554
"194",0.56388098340237,2.25580635905685
"195",0.56388098340237,2.44482129930251
"196",0.462590393140159,2.71651717075374
"197",0.477115539358398,2.6962118623716
"198",0.4724388583095,2.42774198015573
"199",0.442424479060053,2.72830798642572
"200",0.455652881826664,2.71744932591765
"201",0.639717696778504,2.21482897010692
"202",0.692560953678702,2.21462658352148
"203",0.587153041990173,2.40586506441448
"204",0.389196166864146,2.65543768738377
"205",0.397985201020493,2.72563053382345
"206",0.552070912527799,2.38698115515683
"207",0.644432994741946,2.49072760385393
"208",0.412628188134934,2.6122381359222
"209",0.53850986658937,2.4931598393129
"210",0.623741973988045,2.32588513050209
"211",0.598414129569099,2.48002095185796
"212",0.55575331131316,2.27502099645425
"213",0.596629557847557,2.46387437775904
"214",0.476468766141711,2.45525879514324
"215",0.700185192616771,2.44200829601304
"216",0.633687454890593,2.34153603989005
"217",0.608265195641433,2.38325351368607
"218",0.619103444151616,2.49277222657263
"219",0.646565040640776,2.37813534362539
"220",0.633549245878503,2.46941567391139
"221",0.601917805137892,2.38952651842941
"222",0.670215285472495,2.23827770729363
"223",0.600778986387354,2.69909742617191
"224",0.6650582474169,2.27077530075177
"225",0.530697285256212,2.50977089470745
"226",0.52329584303879,2.64490731889903
"227",0.565142797974995,2.70041650222696
"228",0.589271155740271,2.28929295386847
"229",0.598884411027494,2.69881912631935
"230",0.594427926624598,2.62744856896475
"231",0.564145272557278,2.45277111524964
"232",0.572914477932832,2.4778910205263
"233",0.62728767104628,2.12792075648129
"234",0.579314850708429,2.28220082587631
"235",0.616222757612071,2.30457734971114
"236",0.550232950289794,2.43808968828112
"237",0.628624047125783,2.40858153796962
"238",0.542737754157778,2.55528744556577
"239",0.704207680404888,2.23007330089528
"240",0.616175599569941,2.26999258686348
"241",0.56227028426457,2.30360186746448
"242",0.623418139403199,2.36871299601087
"243",0.487573717420473,2.66765898139251
"244",0.649816520178768,2.32119247358554
"245",0.603466987950448,2.44766456725582
"246",0.655754701192114,2.35643253976906
"247",0.605866088484186,2.21338458419351
"248",0.614201101314711,2.23987670405414
"249",0.550217446882485,2.41030582720805
"250",0.651698297555519,2.42532472501207
"251",0.650592704294076,2.5049095035651
"252",0.712063096646814,2.2227160555052
"253",0.637558427765955,2.44913149883635
"254",0.553530258653971,2.33406134704167
"255",0.563079345134213,2.29454357854294
"256",0.492260136105806,2.7932052374242
"257",0.52370125671026,2.33404438802811
"258",0.413769161397273,2.72609955343509
"259",0.446891248012573,2.75354185377971
"260",0.540198081321591,2.22985703511451
"261",0.53321396469123,2.56049111413955
"262",0.70440319573092,2.2654412449484
"263",0.62015524758145,2.18345028437081
"264",0.603986642520918,2.3702782621908
"265",0.508562344963022,2.58992750795414
"266",0.553605657518314,2.42952677953045
"267",0.561293608399373,2.3750363157388
"268",0.589002111209782,2.54735356677153
"269",0.584633248917732,2.37015323604124
"270",0.398959551005626,2.53867431919468
"271",0.576405642210387,2.35736352377847
"272",0.625455290631935,2.41549806340736
"273",0.593177869193296,2.29817330356489
"274",0.547170504312766,2.26265104130274
"275",0.508151583465919,2.31508926080784
"276",0.5265430372023,2.59898209522959
"277",0.444463188849654,2.55989575912154
"278",0.490880070204513,2.45449202110946
"279",0.587433149528887,2.27545130733261
"280",0.681545352168388,2.12262571674397
"281",0.653130994558751,2.32377973316546
"282",0.811406077278476,1.94231363083626
"283",0.669957610045403,2.33449337235077
"284",0.689172143312508,2.4351682632362
"285",0.608866207564894,2.42964594312444
"286",0.493638136966069,2.63215290616116
"287",0.500871029323926,2.65066130549952
"288",0.396928811235701,2.89207291946997
"289",0.527679320390156,2.51468631051257
"290",0.65958526425118,2.49026218907149
"291",0.658315910409983,2.19447098031395
"292",0.54665682749276,2.62199391745375
"293",0.561072823552669,2.42132634688876
"294",0.635688870549381,2.50652277414386
"295",0.543544414938,2.57592893132464
"296",0.515880400220138,2.5303795845824
"297",0.599403884291999,2.5138370614696
"298",0.674063661201985,2.3349958227112
"299",0.620683428456529,2.34938308071054
"300",0.651536889549106,2.03310433759437
"301",0.643328884677617,2.21685931740132
"302",0.61930040740263,2.30322736402585
"303",0.645183483222161,2.33477487828987
"304",0.74439142404149,2.07388155664415
"305",0.768957749461732,2.33034705217564
"306",0.606343669190422,2.17906193961571
"307",0.623011794679736,2.44309429526905
"308",0.672877227436474,2.26785621475824
"309",0.754388394000868,2.18339722703831
"310",0.587744530925262,2.28581016046345
"311",0.59383851849711,2.51745752229502
"312",0.612046800251456,2.48894510559968
"313",0.571846942940738,2.60111117785074
"314",0.662676631208196,2.42325068042585
"315",0.661455084927611,2.35360807084477
"316",0.527489119210012,2.46450074498255
"317",0.570405415940114,2.64622481112557
"318",0.589576757651726,2.51315615337513
"319",0.572850724165355,2.45698649903187
"320",0.503192276482855,2.42808933212204
"321",0.462689244016252,2.67816319919015
"322",0.477458125918139,2.52355857830846
"323",0.44302872559598,2.65325840514026
"324",0.536965336229311,2.39582213513349
"325",0.606362004110185,2.47747405490318
"326",0.590299722576728,2.61081894657855
"327",0.64484066534543,2.39832788945904
"328",0.557515193616845,2.44436053690085
"329",0.583425035771761,2.36837236065714
"330",0.620748236187227,2.36893157594095
"331",0.687672534424885,2.0867543310414
"332",0.673447707953302,2.3470573180046
"333",0.636891248217789,2.21195609792332
"334",0.636891248217789,2.47245010013455
"335",0.672197971928856,1.92198404256362
"336",0.587108635174913,2.21716906566108
"337",0.577933304270813,2.29489124710503
"338",0.655246011553243,2.13021545045936
"339",0.614044587436684,2.37430875807597
"340",0.516948432302347,2.66545472846908
"341",0.58950423983939,2.50049843587285
"342",0.625488812919797,2.37004317255634
"343",0.619901529638004,2.38247219015255
"344",0.578062874455002,2.46453458960741
"345",0.538838817787354,2.47992765935303
"346",0.562315228001353,2.40139160502156
"347",0.568054129916038,2.41594945345674
"348",0.470823072257364,2.58392281904113
"349",0.437122968449139,2.83471555161676
"350",0.426995020196397,2.68459806005992
"351",0.632264712367397,2.32054125671767
"352",0.621330072262611,2.37536936178476
"353",0.751169742260989,2.12911502647687
"354",0.722009843561232,1.99612361016771
"355",0.677154368636902,2.30420238179352
"356",0.77434184238723,2.23877062409057
"357",0.672209727273484,2.05738874033868
"358",0.72820275051388,2.21811572384782
"359",0.474759909128002,2.43651141402632
"360",0.46953776566057,2.6121853548947
"361",0.495611273369831,2.57233108992167
"362",0.543338999748318,2.64669952687524
"363",0.555977854373204,2.48682897331014
"364",0.594236888364676,2.2445303990667
"365",0.715061582066522,2.27997256154305
"366",0.670823589346748,2.27997256154305
"367",0.696104712015944,2.23473795041689
"368",0.643719184371168,2.35843786752512
"369",0.608672187738352,2.27138913044425
"370",0.602366838852156,2.31661503143909
"371",0.585201364126556,2.22750276528132
"372",0.659801354386844,2.24978212257763
"373",0.608245747006111,2.49342346224485
"374",0.621576665911745,2.33259471592693
"375",0.649773108813669,2.18956965517774
"376",0.583765304685114,2.60509087072756
"377",0.47478787619228,2.69783129823747
"378",0.439181009070273,2.75426756652917
"379",0.557530659301901,2.53649526039318
"380",0.600895385280038,2.60356840335533
"381",0.484194039753965,2.70156196831488
"382",0.578488424454661,2.37867852003388
"383",0.634122294799521,2.26961619572439
"384",0.677706253661433,2.34932519187058
"385",0.734519194339519,2.01733624939319
"386",0.635511233892688,2.15201132894454
"387",0.614623385439189,2.35360377264852
"388",0.652280782084908,2.38658677715228
"389",0.619801038787203,2.56241821655593
"390",0.666076004739209,2.40091210174275
"391",0.590861921948795,2.26137748734665
"392",0.653326502351038,2.28976332890466
"393",0.524534938394804,2.55835907427111
"394",0.433697244375517,2.71964785265105
"395",0.52151822931388,2.54126868956313
"396",0.448165016024622,2.68545205640545
"397",0.501801647780039,2.6273971828351
"398",0.487586299276289,2.52473127669192
"399",0.50305058838759,2.62409029868728
"400",0.576677831438177,2.46410938379043
"401",0.531148775851313,2.36791757688521
"402",0.487990082648819,2.54696310897591
"403",0.566949539380254,2.54523040198957
"404",0.574965905501218,2.1623452723072
"405",0.590211714227596,2.31521989944716
"406",0.565654417210458,2.43428408920049
"407",0.535697024535992,2.4838216061428
"408",0.483701946526865,2.73574674006257
"409",0.578714534742454,2.43465048157677
"410",0.695916549477753,2.23463033542988
"411",0.705741144536637,2.22879900027362
"412",0.770755140328858,2.33946788625843
"413",0.786135179324256,1.95341487991179
"414",0.996975947177532,1.85744108318319
"415",0.903825411847017,1.84089279274777
"416",0.768297582508028,2.12624335391768
"417",0.697126856160213,2.16625812193494
"418",0.695759769850594,2.12545869257529
"419",0.67840097892295,2.36072295484933
"420",0.706071434464963,2.16574345064528
"421",0.707236149082405,2.1610628980035
"422",0.749111921885521,2.20819768337041
"423",0.771969397310583,2.0739230809013
"424",0.844209680189706,2.13827942502575
"425",0.652398685512534,2.12127927944312
"426",0.668332462580463,2.16939071785198
"427",0.627499977410592,2.39077794869817
"428",0.607392870614325,2.34449368521512
"429",0.589752013640828,2.28709644495228
"430",0.688385015069194,2.37484429370861
"431",0.755877312518122,2.06457555939206
"432",0.686258047010164,2.1770835531691
"433",0.564260488878653,2.4031151539207
"434",0.522137598344397,2.4732323089142
"435",0.516116668635492,2.72212506788311
"436",0.462961572210181,2.63862370304131
"437",0.526333278898108,2.6241249968564
"438",0.587301334193295,2.49955535598803
"439",0.630191245327977,2.40783726983959
"440",0.737655624674188,2.00594691954122
"441",0.778756385439573,2.00594691954122
"442",0.631931661239578,2.00611863962905
"443",0.569753511763116,2.38223448753496
"444",0.609224062884653,2.18893363003664
"445",0.655183119808002,2.36431181748997
"446",0.559307557033342,2.35864844197111
"447",0.550941959264488,2.501972043057
"448",0.418365294432977,2.71396179680614
"449",0.447644029958476,2.77780634120928
"450",0.547435598158122,2.47170011415661
"451",0.452870515086749,2.73658638533596
"452",0.513638751164592,2.61922799939571
"453",0.581655972009198,2.26406069792225
"454",0.522889550371771,2.41045933379777
"455",0.397526324062435,2.95032043659026
"456",0.452411591969742,2.84120664630464
"457",0.561520848863429,2.5057360026386
"458",0.507895248613677,2.53599568710708
"459",0.536042446626426,2.43185303390475
"460",0.567311120018977,2.45009798559823
"461",0.551147863453838,2.40375968810931
"462",0.566832461613745,2.40913342551408
"463",0.646508051665283,2.2612575724876
"464",0.563641595061461,2.62696798595449
"465",0.597206762748636,2.3072805214849
"466",0.562947131531219,2.57895646426867
"467",0.629164045262115,2.30238508899873
"468",0.646005097136574,2.25735147906254
"469",0.643082753006555,2.21955835340979
"470",0.622989388698424,2.36911076915919
"471",0.747286086119016,2.33611055239664
"472",0.718670894291581,1.94774783071312
"473",0.626580805525986,2.52144960464043
"474",0.568034622450478,2.38065351515181
"475",0.444301125989242,2.4705439473232
"476",0.538663984429306,2.4250531037836
"477",0.705372252992518,2.18846457350158
"478",0.587945599090212,2.56028798077682
"479",0.564487603483268,2.40465913441903
"480",0.587803951000732,2.46081916253471
"481",0.534134868870355,2.38173323990542
"482",0.603344267940333,2.30474898911148
"483",0.61914824432862,2.23912659985681
"484",0.749918950517983,2.03067607791418
"485",0.677874235938416,2.35701774445833
"486",0.605486868186551,2.45441453281639
"487",0.609835801706664,2.28865318059153
"488",0.607969221300251,2.1999113676655
"489",0.613363701798454,2.41224928595039
"490",0.659577922133911,2.26925678107455
"491",0.544587545811731,2.52591089288432
"492",0.598649591871862,2.39603681122074
"493",0.608630821974777,2.44610033218878
"494",0.515849974115091,2.44368703204235
"495",0.609455155543568,2.51319633112683
"496",0.586291126701388,2.45806263876331
"497",0.539054355971633,2.70279790026639
"498",0.571908357499853,2.35704971753475
"499",0.551244839185805,2.42800220807622
"500",0.717085719596279,2.28345929737882
"501",0.633752592070015,2.28018945278358
"502",0.576951798252656,2.22373330394605
"503",0.601827383104623,2.33524291539335
"504",0.606320793129514,2.4693306785003
"505",0.581493584022294,2.39214719628999
"506",0.603789585850332,2.4467387010054
"507",0.65615331640064,2.33987475078715
"508",0.588317401700665,2.27430707318661
"509",0.72200246772618,2.02975539923415
"510",0.56194614508918,2.23929678016016
"511",0.717722422543264,2.34780147497327
"512",0.598304755471993,2.47817927055483
"513",0.701845094027792,2.34830903875632
"514",0.745741348568965,2.2526236977351
"515",0.756149088244096,2.37235975481063
"516",0.581957900904061,2.36153377984587
"517",0.499298267956281,2.50947983288987
"518",0.634552583940722,2.48080649507287
"519",0.470619742413593,2.73285727226954
"520",0.512401902835073,2.70823560334703
"521",0.43390632631345,2.6446521960683
"522",0.495051392269171,2.45583619182512
"523",0.536416864982525,2.35052963322756
"524",0.62640281935614,2.37508900355674
"525",0.537362207239164,2.57189184977584
"526",0.506041792305373,2.78725306388644
"527",0.620830988222569,2.41363676766336
"528",0.58004359842098,2.41818040597983
"529",0.435136351101089,2.69683349882286
"530",0.415443685100795,2.69215802002282
"531",0.615403272461694,2.45290730006474
"532",0.578948883996175,2.35813067712084
"533",0.626305237177981,2.37076753249989
"534",0.628431067775878,2.334155215595
"535",0.542028604525818,2.47892721281987
"536",0.491003848597824,2.81605053094644
"537",0.455523800853783,2.6263992879316
"538",0.529285335970733,2.32549668997021
"539",0.534989081555431,2.40473368648449
"540",0.530051325394908,2.45383771004628
"541",0.554340713104917,2.51310853232942
"542",0.554101319298183,2.3155116239463
"543",0.636289708318418,2.41890943762831
"544",0.642986524377731,2.19687668743358
"545",0.52416080577409,2.50299450966244
"546",0.671013941996501,2.275186275696
"547",0.74444452876936,2.27603015257484
"548",0.606404925119088,2.14421869821662
"549",0.915066892783326,2.11045348080048
"550",0.80849778112583,2.20512631448174
"551",0.823327625689216,1.92784223947807
"552",0.892295716814338,1.98581269324998
"553",0.895062069864828,1.88312868379413
"554",0.593133642931186,2.34464800201842
"555",0.537080998935513,2.6662247541135
"556",0.503220550617028,2.36933642055559
"557",0.680237369346068,2.28575164732592
"558",0.673114150258497,2.43810199115942
"559",0.621336008320646,2.38269814353992
"560",0.717563574500426,2.19557602815502
"561",0.590568171789071,2.40394574756516
"562",0.590568171789071,2.20929995432588
"563",0.717362966212942,2.39609607932401
"564",0.630515153232979,2.20695003554376
"565",0.61407538992276,2.25757440871296
"566",0.566050000186472,2.68796000799812
"567",0.516432001724498,2.69720688776146
"568",0.47460885215226,2.76678308193943
"569",0.405803443825947,3.03403858025991
"570",0.543748730745222,2.38391761298263
"571",0.554415744406241,2.58563364040531
"572",0.568215492942096,2.33547974713304
"573",0.678792768236362,2.35218280198816
"574",0.571253415857872,2.3191313799819
"575",0.553457285541342,2.3250512012031
"576",0.608498750347921,2.43180695130234
"577",0.539563789629681,2.46195699969428
"578",0.586792275050317,2.32775654019441
"579",0.523071256659861,2.49976533472002
"580",0.631360545431136,2.09226813777752
"581",0.603364935584615,2.32894924675456
"582",0.486761552305467,2.437667204167
"583",0.538623457646,2.54228584026382
"584",0.613814665026325,2.14356730638932
"585",0.599019754605797,2.47516015334194
"586",0.608240047605187,2.39123407234365
"587",0.580687990947813,2.28982812784411
"588",0.532328483995584,2.34520507739945
"589",0.703696003212126,2.11140514755805
"590",0.652834128886983,2.36812384102471
"591",0.714585722135138,2.20803619722358
"592",0.808506926669513,2.03411140673409
"593",0.561504308629289,2.53207568260448
"594",0.539249663896,2.52630920852516
"595",0.60064317154067,2.31140818471184
"596",0.65882400539603,2.32004382316064
"597",0.657319274913734,2.25730818382589
"598",0.636900052768286,2.12078578730804
"599",0.668362995004663,2.21931417501906
"600",0.626272031506818,2.24571407435446
"601",0.727827019858376,2.27159149160208
"602",0.744342813227367,2.24948846587646
"603",0.859912206707916,2.22959519397723
"604",0.795810368632578,1.90327951645606
"605",0.639447283970582,2.13500956883842
"606",0.73857739116781,2.31715951295608
"607",0.619377203288989,2.3381248613837
"608",0.604551376151726,2.49812147802942
"609",0.61611717826474,2.19632534082585
"610",0.660677483270962,2.42980409676722
"611",0.608061699142133,2.4459966296818
"612",0.555828464576324,2.29298576910927
"613",0.547280425963274,2.46502330411345
"614",0.560656318746668,2.50325479796196
"615",0.484062497860535,2.80271504978806
"616",0.525575513190617,2.54133014532139
"617",0.566760130208141,2.39696333977121
"618",0.586255897777108,2.42065627137623
"619",0.667228417320369,2.48113344066434
"620",0.515088120405388,2.56163716788046
"621",0.605138038845325,2.59713531615958
"622",0.642924356483967,2.33328934737276
"623",0.718283152023449,2.00196382328496
"624",0.845371729299531,2.21646550484663
"625",0.8097102953185,2.21455249145396
"626",0.749695052971105,2.09493261573327
"627",0.687541590580143,2.2864856729138
"628",0.625661979526719,2.39255652773778
"629",0.64696177000888,2.15552659940276
"630",0.726204914874695,1.97830013112077
"631",0.636574401973538,2.29098257520038
"632",0.705318939217939,2.35217861870478
"633",0.654249012041708,2.35217861870478
"634",0.593359352240625,2.35139088698584
"635",0.612426397635211,2.25297815825203
"636",0.594558024405055,2.44569063288593
"637",0.555617397447143,2.32817608646071
"638",0.6606391918331,2.40420800419152
"639",0.644776585005017,2.36752681108668
"640",0.494550945991059,2.45060124556264
"641",0.422360394950763,2.82951888500846
"642",0.426123743202202,2.71753273464124
"643",0.377771756731475,2.90479912566079
"644",0.51753253970162,2.52284792677606
"645",0.668467411314902,2.11727392760793
"646",0.630794189509977,2.165499191055
"647",0.650921181116436,2.20841453502629
"648",0.766428154188538,2.22399247598966
"649",0.72754093150264,2.40748217981886
"650",0.63031377340257,2.31049969236953
"651",0.606503702321402,2.46606165779177
"652",0.56663995381226,2.42294501724036
"653",0.623753519996006,2.36456525175703
"654",0.584533109188652,2.51230880867373
"655",0.464864597922887,2.60727827559671
"656",0.550764091151229,2.35559210633498
"657",0.726697870262637,2.23764302368652
"658",0.658199942673842,2.3680729985277
"659",0.568082501228608,2.29810524672578
"660",0.564197164619804,2.53522261205714
"661",0.517625284332716,2.47731408248118
"662",0.752890913209177,2.35219804049054
"663",0.571650856426976,2.40655166270539
"664",0.649145151789727,2.24464754434123
"665",0.75255597391863,1.92112010836832
"666",0.726764163341467,2.00681636494893
"667",0.698037183719514,2.2234892805908
"668",0.676741156658702,2.27555766480579
"669",0.575855498467579,2.22318978623145
"670",0.671482084298621,2.25209960739253
"671",0.66932552655147,2.01303814172023
"672",0.602830395314943,2.31687963334363
"673",0.680200080589541,2.09040599420124
"674",0.629590657350634,2.28198160133131
"675",0.610069030593807,2.46660314840883
"676",0.594140894291897,2.39247886444655
"677",0.610411800998003,2.4736105217836
"678",0.594449388606645,2.47187329800006
"679",0.630587901284348,2.42664852775355
"680",0.71708985059865,2.4461973724711
"681",0.705523807581052,2.09984206725076
"682",0.778948361299557,2.0608892155975
"683",0.779796742028199,1.98786454662829
"684",0.627095874824339,2.45761697650503
"685",0.593879615662558,2.39102851248599
"686",0.61221643649763,2.42241458141434
"687",0.548722365766697,2.36311747673505
"688",0.514321932465609,2.41884944302068
"689",0.49794581811886,2.4414536924993
"690",0.637909205172341,2.29928311149287
"691",0.760170106732027,2.24614640364424
"692",0.602847568152108,2.29487081950059
"693",0.624053322027052,2.43993783245452
"694",0.575534203393704,2.37772035463377
"695",0.674504169487255,2.16810545037682
"696",0.666334443733965,2.17672236728392
"697",0.583421139583,2.49985272588143
"698",0.571383194692242,2.32674644146203
"699",0.523273986412161,2.54404957269015
"700",0.44316373326787,2.59475178228409
"701",0.561083493550218,2.48416996525164
"702",0.623031259691491,2.01351450446027
"703",0.716948087192197,2.221053790986
"704",0.67610702556335,2.30851942918239
"705",0.596646320145392,2.19174155118539
"706",0.556953069905907,2.38637898169716
"707",0.5577839639849,2.43819267596741
"708",0.575576858522474,2.51954435042196
"709",0.55371799356015,2.32214366501785
"710",0.555178557079856,2.43432446584731
"711",0.546832351812513,2.61774402468357
"712",0.444182871399171,2.72120518402984
"713",0.557545192397683,2.49563630221651
"714",0.621609048105669,2.47209371009104
"715",0.489103720082458,2.58330173016281
"716",0.578036829551978,2.56769388299014
"717",0.60636650418872,2.43917435621369
"718",0.610922061555315,2.35330643163147
"719",0.563518586230575,2.46608699228353
"720",0.552345128581942,2.5371291501186
"721",0.563396158268384,2.41283520823753
"722",0.518145383272383,2.5430885895399
"723",0.526885272092789,2.71593781053801
"724",0.645367082532645,2.23389994177924
"725",0.549323414767007,2.68269505874471
"726",0.526814993759109,2.54635142519689
"727",0.488444781613478,2.70682608966398
"728",0.572148906365065,2.39577247760583
"729",0.55153381888003,2.44488936330632
"730",0.699589562478039,2.1257609547946
"731",0.640550733860151,2.2110445075842
"732",0.665652832785678,2.26100093456773
"733",0.615242993829474,2.22471567085653
"734",0.701928273536933,2.23201110061209
"735",0.551981960761526,2.59448062358264
"736",0.641048690418875,2.46447282047033
